^h1:	0.004262477854644918
h1:$	0.0035934225478613303
^cer	0.0002556574608519483
cert	2.1461276881590623e-05
erti	6.331076680069233e-05
rtif	6.9749149865169525e-06
tifi	7.001741582618942e-05
ific	0.00024895081182645123
fica	0.0002510969395146103
icad	0.00016310570430008874
cado	0.00027872833349965823
ado$	0.0024481951602674506
^del	0.0017182434803323494
del$	0.001611205361885416
^cen	0.0001609595766119297
cent	0.00018993230040207702
entr	0.0008184794470716625
ntro	0.00031709036592550145
tro$	0.000989096598280308
^don	0.0003114567807440839
dond	0.00022507514129568168
onde	0.0002835571207980161
nde$	0.0004836835277188487
^cur	9.442961827899875e-05
curs	9.469788424001863e-05
ursa	9.925840557735663e-06
rsa$	5.365319220397656e-06
^los	0.0027821862817372046
los$	0.0032940377353631407
^est	0.0048202027876052544
estu	0.00021085704536162787
stud	9.899013961633675e-05
tudi	9.925840557735664e-05
udio	4.3190819724201134e-05
dios	0.00013654737415912035
ios$	0.0004960237619257633
^h2:	0.003378004981162364
h2:$	0.00286051994235501
^ya$	0.0011953931223045978
^cay	1.609595766119297e-05
caye	3.7557234542783592e-06
ayet	5.365319220397656e-07
yeta	5.365319220397656e-07
etan	9.121042674676014e-06
tano	1.6632489583232732e-05
ano$	0.0002899955038624933
^eh$	0.001826354662623362
^si$	0.0012654105381307871
^and	9.282002251287946e-05
anda	0.0001840304492596396
nda$	0.00028597151444719507
^muy	0.0009907061940464272
muy$	0.0010132405347720974
^apr	0.00013037725705566304
apre	4.7483075100519254e-05
prem	5.365319220397656e-05
remi	5.9018511424374214e-05
emia	1.4218095934053788e-05
miad	3.4874574932584763e-06
iado	0.00013923003376931916
^lo$	0.003001091305929429
^úni	9.282002251287946e-05
únic	9.442961827899875e-05
nico	0.00012903592725056363
ico$	0.0006320346041628438
^que	0.012738877424990155
que$	0.013803088492356029
^pue	0.0025482583637278667
pued	0.0008098949363190261
uede	0.0006510814873952555
edem	2.4143936491789453e-06
demo	0.00020951571555652846
emos	0.0010915741953899031
mos$	0.003019065125317761
^le$	0.0008477204368228297
uedo	8.611337348738237e-05
edo$	0.00015559425739153203
^adm	6.840782006007011e-05
admi	7.02856817872093e-05
dmit	1.3145032089974257e-05
miti	4.641001125643973e-05
itir	2.3607404569749686e-05
tir$	0.00013976656569135893
^son	0.0006626169237191105
son$	0.0006191578380338895
^las	0.0018695454823475632
las$	0.0022072923272715957
^mat	0.0001746411406239437
matr	2.092474495955086e-05
atrí	5.365319220397656e-06
tríc	3.2191915322385937e-06
rícu	4.292255376318125e-06
ícul	8.504030964330285e-05
cula	0.00016793449159844664
ulas	3.8898564347883007e-05
urso	7.082221370924906e-05
rso$	5.60675858531555e-05
^90$	2.4143936491789453e-06
^91$	1.8778617271391796e-06
^año	0.00042359195245039494
año$	0.00022453860937364192
^pas	0.0006355220616561023
pasa	0.00046919716582377504
asad	0.0001574721191186712
sado	0.00019100536424615654
^ter	0.00028141099310985705
term	0.0001714219490917051
ermi	0.00022266074764650272
rmin	0.00018939576848003725
mina	0.000244926822411153
ina$	0.00026585156737070386
^en$	0.0054812101155582455
^set	5.4189724126016323e-05
seti	4.292255376318125e-06
etie	1.743728746629238e-05
tiem	0.00024224416280095416
iemb	4.98974687496982e-05
embr	6.465209660579176e-05
mbre	0.0004506868145134031
bre$	0.0007114413286247291
^de$	0.01588161315833808
este	0.0006596659981478918
ste$	0.0009048610865200647
^con	0.003942973095070237
con$	0.0019057613870852475
^cua	0.0012436809952881766
cual	0.0002355375137754571
ual$	0.00028650804636923483
^aho	0.0005579931989213562
ahor	0.00057247956081643
hora	0.0007637531910236064
ora$	0.0008120410640071852
^la$	0.007052712115212719
ula$	9.550268212307827e-05
^fot	5.15070645158175e-05
foto	4.909267086663855e-05
otoc	1.9851681115471326e-05
toco	2.0388213037511093e-05
ocop	8.047978830596484e-06
copi	3.3264979166465464e-05
opia	7.538273504658706e-05
pia$	5.0434000671737966e-05
^bie	0.0006701283706276672
bien	0.0007398775204928368
ien$	0.0008096266703580063
^sí$	0.0017498988637326956
^com	0.002245654359697439
como	0.0011414716641396014
omo$	0.0011476417812430586
^cas	0.0006940040411584368
caso	0.00024090283299585475
aso$	0.0002650467694876442
