^g	0.0030996421390655014
gu	0.0018727668759746555
ue	0.004841827966354467
er	0.008870202310085869
rr	0.0015929867775211356
ra	0.012925355970442266
a$	0.03545237215649884
^t	0.006369524219532757
to	0.0066830972651559135
ot	0.0011360806276765768
ta	0.007847997538343199
al	0.006511837159311302
l$	0.003785957767997518
^a	0.01718785805380934
ad	0.007222636734871886
dr	0.0008176618009498496
ro	0.0060585015850167425
oa	0.0006971548761373718
ld	0.00037733332330171633
do	0.011639948772442501
o$	0.038182969808360834
^f	0.006087703792193523
fi	0.0020695310928906907
il	0.0025617604365691716
lh	0.0018308126132621633
ho	0.003155623662867277
o.	0.00016781705084996913
.g	2.0403288857139103e-05
a@	3.188013883927985e-05
@d	9.309000541069716e-05
di	0.004214936916218868
ia	0.006287528502438129
ar	0.011524542669844309
ri	0.006366208685093472
io	0.003923042365006422
og	0.0010654342400087326
ga	0.0035110234506475686
au	0.0011923171925890665
uc	0.0006228103923641711
ch	0.0017313465800836102
.c	0.0002346378218570997
co	0.009581384447312524
om	0.004932750122324092
m.	0.00020454297079281953
.b	0.00024050376740352718
br	0.002023751213517485
r$	0.009309383102735788
^l	0.0028314664111494794
la	0.003881215622849286
ab	0.0015232330337407913
bo	0.0011627324237462146
or	0.008535970934494859
at	0.003376999346967236
tó	0.0002918945512124463
ór	0.00035960796610707673
^é	0.001380920093962246
é$	0.0019388225236496434
ap	0.001605101230280062
pe	0.004025951453179617
en	0.008555991661685927
na	0.00585765671032928
as	0.009729308291526783
s$	0.02320695578722073
^s	0.009716811277101785
se	0.006151336549316726
em	0.006334073505143478
m$	0.010605374506830191
^o	0.008839852417910875
fô	1.4027261089283134e-05
ôl	8.543877208927e-06
le	0.0037632591091439505
eg	0.002022731049074628
go	0.0019744007585942797
de	0.014429333400324132
eq	0.00026384002903388006
qu	0.005938249701314979
ua	0.002617741960370947
^i	0.0030451908619280113
in	0.006667794798513059
nt	0.00855841455223771
te	0.008456143066841303
^v	0.004410680968692046
va	0.0031746242256154877
ai	0.0029078512238083936
i$	0.002137244507785321
^u	0.0031617446495244184
ut	0.0011433492993319326
ti	0.0038615774573242897
li	0.0033363202898083148
iz	0.000902462970262334
za	0.0007405118649587923
^c	0.013092152856849377
op	0.0006441063251088101
pa	0.0057510495260507275
^d	0.02099931993287828
du	0.0008468640081266299
ub	0.0004451742587517038
ba	0.002331840875260285
^n	0.007865085292761054
no	0.0055605338163471916
os	0.010383488740508805
^e	0.01357277782999036
mi	0.0026505147430977267
ir	0.004356102170999199
^á	0.00022379857465174455
ár	0.0009453098768623261
be	0.0016785530701657627
es	0.011369222633419338
un	0.001769730267246103
ni	0.0023352839302549274
id	0.003426349801890441
^p	0.01353605191004751
rt	0.002692469005810219
pr	0.0039584930793957005
ró	0.00022660402686960118
óx	0.0001169363492624785
xi	0.0005111023858713346
im	0.002649749619765584
mo	0.003388858758615448
sá	0.00030910982618565744
áb	0.00017636092805889614
re	0.009186580807926881
ep	0.0007287799738659374
aç	0.002055631352356765
çã	0.0020195430351907
ão	0.005833427804811427
nc	0.0021793262910531704
ca	0.006626478138577353
hã	0.0002433092196213838
^b	0.0036297450876850465
si	0.002520316256078108
ei	0.004369364308756339
rã	0.00036368862387850455
e$	0.026285684555207665
su	0.00156888539255864
ul	0.0018487930115675172
l-	4.7947728814276894e-05
-a	8.27608404267705e-05
am	0.004757281838152696
me	0.005101587337616919
ic	0.003563561919454702
an	0.008600623856060918
ao	0.0008369174048087747
lo	0.002672448278619151
on	0.005266598936249031
ng	0.0010311312106176674
^2	0.001465338701608659
20	0.0005624931696802536
00	0.0004765443153695552
08	0.00010864751316426572
8$	0.00038485703606778635
cl	0.0007221489049873672
^q	0.004503005850770601
rc	0.0008839724897355517
ci	0.004171707447952804
da	0.008735540603628751
ol	0.002833251698924479
ve	0.003758158286929666
st	0.0057570429921525125
tu	0.0014947959498961536
tt	9.589545762855379e-05
tg	6.758589433927328e-06
t$	0.0002030127241285341
