^h	0.013119522985295444
h1	0.002801745068233022
1:	0.0027530145750666556
:$	0.006852230547923599
^c	0.011347833783215083
ce	0.0030820745483561467
er	0.01096591069543063
rt	0.0021592946441916353
ti	0.003753108936586992
if	0.00035316693103963664
fi	0.0025258925945492103
ic	0.003307302410764652
ca	0.004196849151745034
ad	0.005798928686797583
do	0.0071570113709075855
o$	0.031190442899915488
^d	0.01726901918431698
de	0.016464707758238897
el	0.007009442350965621
l$	0.0074915815059685385
en	0.017771132675741444
nt	0.009920185306740374
tr	0.004728751955246466
ro	0.005524625946111995
on	0.006389721344231515
nd	0.0031676542483691644
e$	0.03301172355793901
cu	0.0024027749174681083
ur	0.0027189204491057353
rs	0.000597852552203617
sa	0.003080352622802565
a$	0.02934522747669718
^l	0.012516849041541798
lo	0.005741932950974024
os	0.012565751727263522
s$	0.025245494926174165
^e	0.020666206108978603
es	0.016773793395106838
st	0.006678660452122549
tu	0.002659169632396445
ud	0.0005444728600425797
di	0.003194344094449683
io	0.0023760850713875894
h2	0.002230410169554565
2:	0.002181679676388199
^y	0.006288816506791619
ya	0.0010751703156565047
ay	0.0011731478796553117
ye	0.00029531023243928664
et	0.001205003502396576
ta	0.007934632950905147
an	0.007412028545393057
no	0.009251389421729185
eh	0.0012210174100448872
h$	0.001392349002626281
^s	0.011660363271190188
si	0.004087506879092586
i$	0.0014701800376481803
^a	0.010578649638430072
da	0.0049520856995460315
^m	0.008019007303030658
mu	0.0018200753101360115
uy	0.0007509317339170432
y$	0.006565357750696863
ap	0.002239536374988549
pr	0.0026633022537250416
re	0.006755113946701583
em	0.002692574988135933
mi	0.004008642688738538
ia	0.0022808625882745136
^ú	0.0001637551201456336
ún	0.0002730973927980808
ni	0.002221628349231298
co	0.007499157978404299
^q	0.009209891015887864
qu	0.011762129071406875
ue	0.014601239924152623
^p	0.013303769019528702
pu	0.002377634804385813
ed	0.0019523191926510972
mo	0.005277529629173001
le	0.0042839785847562754
dm	4.786953038957532e-05
it	0.0016678570911993762
ir	0.0018596795978683938
r$	0.007414267048612713
so	0.004938826872783452
n$	0.015555014488281609
la	0.0119551569259634
as	0.00801780195514315
ma	0.0037713613474549598
at	0.0015850324720720894
rí	0.0008318622349353899
íc	0.00012845564629720572
ul	0.0006932472278720513
^9	1.532513742687843e-05
90	4.993584105387354e-06
0$	8.540750745765957e-05
91	2.4106957750145847e-06
1$	1.8768988534042123e-05
añ	0.0008003509973048421
ño	0.0008859306973178599
pa	0.006072542657261739
^t	0.008885996819259117
te	0.008640450235318346
rm	0.0009470590544700154
in	0.005857474155619366
na	0.00481760331381129
se	0.005656525443516365
ie	0.0065162828724197805
mb	0.0010646665697796555
br	0.0017480988219962903
ua	0.0014644976833213602
al	0.005943742625853817
ah	0.0008437435212551046
ho	0.0019354443222259952
or	0.0069224851105097384
ra	0.009521042963420103
^f	0.001957484969311843
fo	0.0005064183053084209
ot	0.0013217500549294252
to	0.008118018022361614
oc	0.0016859373095119857
op	0.0006042236767518698
pi	0.0008986729464143656
^b	0.0024496112925255346
bi	0.0016143052064829808
sí	0.001582793968852433
í$	0.0024804337599346493
om	0.0025167663891152263
ex	0.0018565801318719466
xc	5.3207499605679046e-05
ep	0.00045648246425454743
pc	9.935510444167253e-05
ci	0.006022262431097149
fe	0.000722864347393659
ec	0.003104803965663427
ch	0.0019569683916457682
ha	0.004334947581142298
pe	0.003351900282602422
^v	0.004104553942073047
va	0.0021510294015344425
am	0.0052888943378266405
ar	0.007946342044669505
rn	0.002007248617810358
ne	0.0029012723652300527
ts	1.2570056541147478e-05
^n	0.006343573739395521
nu	0.0006977242343113641
un	0.005794107295247554
nc	0.0023841781214894242
^o	0.002777638110482876
ea	0.001018518964943662
^r	0.0022371256792135348
ov	0.0002887669153356756
ac	0.003381689594679388
ió	0.0019888240143870325
ón	0.0022662262210690677
ol	0.0031921055912300265
li	0.002226449740781327
d$	0.0013670366969886277
im	0.0015893372859560441
ob	0.0008306568870478827
bl	0.001392521195181639
^[	0.002944492696624957
[s	0.001112708292724589
s]	0.0019750486099583777
]$	0.003670973087681138
tá	0.0009377606564806735
á$	0.000960662266343312
aq	0.0005596258049141
uí	0.0004377134757205053
[f	0.0015647137505398236
^u	0.004598574383395678
us	0.0012113746269448288
du	0.0005611755379123236
uc	0.0011054762053995452
sd	0.00021455192397629803
me	0.004591514488625993
^j	0.0007877809407636947
ju	0.0005150279330763302
^¡	0.00048558300611008064
¡q	9.642783100058339e-05
ué	0.0008902355112018145
é$	0.0012249778388181253
má	0.0011576505496730752
ás	0.0011771083084285501
fá	4.2359368618113415e-05
ác	0.00011295831631496912
il	0.0014777565100839404
ng	0.0008390943222604337
ga	0.001606039963825788
ll	0.001953352347983246
is	0.0035485441808214687
sp	0.0010405596120295097
po	0.004880797981627743
ib	0.0008940237474196946
ig	0.0016757779487458528
go	0.0016065565414918625
pt	0.00011295831631496912
rq	0.0008470151798069101
lg	0.0005181273990727775
^i	0.0021465523950951297
id	0.0028413493559654042
vi	0.0016799105700744492
aj	0.0005374129652728942
je	0.0017052228757121024
^¿	0.0012120633971662615
¿v	2.531230563765314e-05
ld	9.315617244877789e-05
dr	0.0006891146065434549
ía	0.002151890364311233
lu	0.0009668611983362067
eg	0.0015655747133166147
o.	7.662568713439216e-05
..	0.0010326387544830331
.$	0.0001768417543528556
ae	9.160643945055422e-05
od	0.0017792656745161217
um	0.0003765851185683498
fa	0.00047094663890463495
og	0.00042118299040611956
