^h1	0.003412800319190913
h1:	0.003333506046607831
1:$	0.002825225563886116
^ce	0.0004151411784177772
cer	0.0008544062757431058
ert	0.0005328239480450501
rti	0.00040360365198373083
tif	5.558990009131428e-05
ifi	0.00021543708450482929
fic	0.00046213037698552965
ica	0.0013815663471750787
cad	0.00045373944866985955
ado	0.0025904893442552455
do$	0.005889802357976721
^de	0.016541036988680428
del	0.0014432396702952538
el$	0.0060750321005451375
cen	0.0004233223335255555
ent	0.007815310633215113
ntr	0.0009305539502078118
tro	0.001420164617427161
ro$	0.003594883463640954
^do	0.000993905458991121
don	0.00031424026542184447
ond	0.0004132532195467514
nde	0.0007446948880157196
de$	0.01371203550705226
^cu	0.0016347626091004232
cur	0.0002569721796673962
urs	7.572812804892246e-05
rsa	4.426214686515967e-05
sa$	0.0011827013460936977
^lo	0.0046305337910025335
los	0.0026496453888807192
os$	0.011333417102767685
^es	0.009889128566432972
est	0.004948340200958538
stu	0.00020243114561554066
tud	0.00012271732661667492
udi	0.00015586149346357174
dio	0.000315498904669195
ios	0.0004984211419508028
^h2	0.0027171923618218635
h2:	0.002641464233772941
2:$	0.002248139468975906
^ya	0.000946496714007585
ya$	0.0011430542098021567
^ca	0.002272473161091349
cay	1.5942763799773152e-05
aye	6.146354991228333e-05
yet	4.19546415783504e-07
eta	0.0004061209304784319
tan	0.0009781724683992396
ano	0.0004354891795832771
no$	0.006549958643212064
^eh	0.0014449178559583877
eh$	0.0014503719593635732
^si	0.002632863532249379
si$	0.0011010995682238062
^an	0.00063099780933839
and	0.0014474351344530888
nda	0.0004805904192800038
da$	0.0020454985501524737
^mu	0.0019540374315116698
muy	0.0007923134062071472
uy$	0.0008231500677672348
^ap	0.00040444274481529784
apr	0.00010740388244057702
pre	0.0013129705081944758
rem	0.000264733788359391
emi	0.00011180911980630381
mia	1.6362310215556656e-05
iad	0.00014621192590055115
lo$	0.003564046802080866
^ún	7.300107634632969e-05
úni	7.446948880157195e-05
nic	0.00033353940054788565
ico	0.000756232414449766
co$	0.0012322078231561512
^qu	0.011215734333140413
que	0.011555776703132943
ue$	0.010973446278025439
^pu	0.0023242871434406122
pue	0.0022426853655707207
ued	0.0008693001735034202
ede	0.0007541346823708484
dem	0.0004487048916804575
emo	0.0009609710653521159
mos	0.002484134327854127
^le	0.0014029632143800373
le$	0.0013983482038064188
edo	0.00018250269086582423
^ad	0.00041346299275464316
adm	5.6638766130773035e-05
dmi	5.496058046763902e-05
mit	0.0001711749376396696
iti	0.00019865522787348912
tir	0.00022781370377044266
ir$	0.0010499149054982186
^so	0.002420153499447143
son	0.0008135005002042142
on$	0.002263452913152004
^la	0.0072824866851700625
las	0.002186466145855731
as$	0.006664285041513069
^ma	0.0018697086019391854
mat	0.0002691390257251178
atr	0.00030312228540358164
trí	1.1957072849829863e-05
ríc	5.6638766130773035e-06
ícu	6.670788010957713e-05
cul	0.00030920570843244243
ula	0.00029682908916682906
rso	0.00033668599866626197
so$	0.0015042836737917534
^90	3.14659811837628e-06
90$	4.615010573618544e-06
^91	1.678185663134016e-06
91$	2.307505286809272e-06
^añ	0.00034675511264506604
año	0.0005288382570951067
ño$	0.0003045906978588239
^pa	0.003383222296878176
pas	0.0005485569386369315
asa	0.0006316271289620653
sad	0.00020117250636819017
^te	0.0024738554406674314
ter	0.0011868968102515328
erm	0.00035493626775284434
rmi	0.00023494599283876223
min	0.0005191886895320861
ina	0.0007048379785162867
